,areaQ1,areaQ2,areaQ3,areaQ4,blobs,diagnostic,distanceQ1,distanceQ2,distanceQ3,distanceQ4,horizontalDiagQ1,horizontalDiagQ2,horizontalDiagQ3,horizontalDiagQ4,perimeterQ1,perimeterQ2,perimeterQ3,perimeterQ4,verticalDiagQ1,verticalDiagQ2,verticalDiagQ3,verticalDiagQ4
1151,0.0,68.0,0.0,0.0,1.0,P,0.0,41.036569057366385,0.0,0.0,0.0,10.198039027185569,0.0,0.0,0.0,30.97056245803833,0.0,0.0,0.0,9.219544457292887,0.0,0.0
1152,39.5,0.0,0.0,0.0,1.0,P,44.553338819890925,0.0,0.0,0.0,7.280109889280518,0.0,0.0,0.0,24.727921843528748,0.0,0.0,0.0,8.06225774829855,0.0,0.0,0.0
1153,28.0,12.0,0.0,0.0,2.0,P,45.27692569068709,45.254833995939045,0.0,0.0,7.0,5.656854249492381,0.0,0.0,21.313708305358887,13.656854152679443,0.0,0.0,6.324555320336759,4.47213595499958,0.0,0.0
1154,0.0,74.5,0.0,0.0,1.0,P,0.0,41.036569057366385,0.0,0.0,0.0,10.04987562112089,0.0,0.0,0.0,33.21320307254791,0.0,0.0,0.0,11.045361017187261,0.0,0.0
1155,41.5,0.0,0.0,0.0,1.0,P,43.840620433565945,0.0,0.0,0.0,7.280109889280518,0.0,0.0,0.0,24.727921843528748,0.0,0.0,0.0,8.06225774829855,0.0,0.0,0.0
1156,0.0,0.0,26.0,53.0,2.0,P,0.0,0.0,43.139309220245984,40.311288741492746,0.0,0.0,7.0710678118654755,9.486832980505138,0.0,0.0,19.656854152679443,28.14213538169861,0.0,0.0,6.082762530298219,8.0
1157,40.0,24.5,90.0,58.0,4.0,P,38.897300677553446,41.773197148410844,38.948684188300895,38.897300677553446,8.94427190999916,6.708203932499369,11.0,10.295630140987,25.656854152679443,20.242640614509583,37.79898953437805,29.313708305358887,6.082762530298219,5.385164807134504,12.649110640673518,8.06225774829855
1158,0.0,28.0,28.5,104.5,3.0,P,0.0,43.86342439892262,41.773197148410844,37.48332962798263,0.0,8.94427190999916,6.4031242374328485,14.317821063276353,0.0,22.485281229019165,21.071067690849304,44.041630148887634,0.0,5.385164807134504,7.0,14.317821063276353
1159,0.0,0.0,30.0,57.0,2.0,P,0.0,0.0,42.44997055358225,41.012193308819754,0.0,0.0,7.211102550927978,9.219544457292887,0.0,0.0,20.485281229019165,28.97056245803833,0.0,0.0,6.082762530298219,9.055385138137417
1160,36.0,21.0,95.0,52.0,4.0,P,38.897300677553446,41.773197148410844,39.698866482558415,38.897300677553446,8.06225774829855,5.0990195135927845,12.041594578792296,9.848857801796104,23.656854152679443,17.656854152679443,39.455843687057495,27.313708305358887,6.082762530298219,5.0,13.341664064126334,7.0
1161,0.0,29.0,23.0,101.0,3.0,P,0.0,43.86342439892262,42.44997055358225,37.48332962798263,0.0,8.06225774829855,6.4031242374328485,14.560219778561036,0.0,21.313708305358887,18.82842707633972,41.455843687057495,0.0,6.708203932499369,5.385164807134504,12.165525060596439
1162,0.0,0.0,25.5,55.5,2.0,P,0.0,0.0,43.18564576337837,41.012193308819754,0.0,0.0,7.0710678118654755,9.219544457292887,0.0,0.0,19.071067690849304,27.55634891986847,0.0,0.0,6.082762530298219,8.246211251235321
1163,37.5,28.0,98.5,53.5,4.0,P,38.897300677553446,42.44997055358225,38.948684188300895,38.897300677553446,8.246211251235321,6.082762530298219,13.038404810405298,10.295630140987,23.899494767189026,20.485281229019165,40.870057225227356,27.899494767189026,6.082762530298219,6.082762530298219,13.341664064126334,7.0
1164,0.0,29.5,26.0,96.5,3.0,P,0.0,43.139309220245984,41.773197148410844,37.48332962798263,0.0,8.06225774829855,6.4031242374328485,13.92838827718412,0.0,21.899494767189026,19.656854152679443,40.041630148887634,0.0,6.324555320336759,6.082762530298219,12.165525060596439
1165,0.0,0.0,30.5,50.0,2.0,P,0.0,0.0,42.44997055358225,41.012193308819754,0.0,0.0,7.211102550927978,8.246211251235321,0.0,0.0,21.071067690849304,26.14213538169861,0.0,0.0,6.324555320336759,8.0
1166,42.0,29.0,93.0,56.5,4.0,P,38.18376618407357,41.72529209005013,38.948684188300895,38.897300677553446,8.246211251235321,6.324555320336759,12.041594578792296,10.295630140987,25.313708305358887,20.485281229019165,38.62741661071777,28.727921843528748,7.0710678118654755,6.082762530298219,12.649110640673518,8.246211251235321
1167,0.0,28.5,34.0,107.0,3.0,P,0.0,43.86342439892262,41.773197148410844,37.48332962798263,0.0,8.06225774829855,7.211102550927978,14.866068747318506,0.0,21.899494767189026,22.485281229019165,44.28427076339722,0.0,6.324555320336759,7.0710678118654755,14.317821063276353
1168,0.0,0.0,30.0,53.5,2.0,P,0.0,0.0,43.18564576337837,41.012193308819754,0.0,0.0,7.211102550927978,8.54400374531753,0.0,0.0,20.485281229019165,27.55634891986847,0.0,0.0,6.082762530298219,9.055385138137417
1169,65.0,32.0,92.5,56.0,4.0,P,41.72529209005013,41.773197148410844,38.948684188300895,39.59797974644666,13.92838827718412,7.0710678118654755,11.0,10.770329614269007,50.62741661071777,22.485281229019165,37.21320307254791,29.313708305358887,12.165525060596439,6.0,12.649110640673518,7.0710678118654755
1170,0.0,29.0,32.0,102.0,3.0,P,0.0,43.86342439892262,41.773197148410844,37.48332962798263,0.0,8.06225774829855,7.211102550927978,14.866068747318506,0.0,21.313708305358887,22.485281229019165,41.455843687057495,0.0,6.708203932499369,7.0710678118654755,12.165525060596439
1171,0.0,47.0,48.5,0.0,2.0,P,0.0,42.44997055358225,41.773197148410844,0.0,0.0,9.486832980505138,8.94427190999916,0.0,0.0,27.313708305358887,26.727921843528748,0.0,0.0,7.0,8.0,0.0
1172,77.0,51.5,65.0,67.0,4.0,P,41.72529209005013,37.48332962798263,42.44997055358225,38.897300677553446,11.704699910719626,8.94427190999916,9.219544457292887,10.63014581273465,35.79898953437805,35.899494767189026,29.79898953437805,32.14213538169861,11.40175425099138,11.180339887498949,10.04987562112089,11.045361017187261
1173,27.5,21.0,86.0,68.5,4.0,P,44.553338819890925,43.86342439892262,38.948684188300895,38.897300677553446,6.4031242374328485,6.4031242374328485,10.198039027185569,10.816653826391969,20.242640614509583,17.656854152679443,38.62741661071777,31.55634891986847,6.0,5.385164807134504,13.341664064126334,10.44030650891055
1174,0.0,38.0,33.0,0.0,2.0,P,0.0,42.44997055358225,42.5205832509386,0.0,0.0,7.615773105863909,7.211102550927978,0.0,0.0,23.313708305358887,21.656854152679443,0.0,0.0,7.0,6.0,0.0
1175,60.5,61.5,44.0,52.5,4.0,P,42.42640687119285,41.72529209005013,41.773197148410844,38.897300677553446,10.770329614269007,9.055385138137417,7.615773105863909,8.94427190999916,30.38477599620819,31.55634891986847,25.313708305358887,27.55634891986847,9.486832980505138,10.44030650891055,8.06225774829855,9.219544457292887
1176,27.0,13.5,83.0,64.5,4.0,P,44.553338819890925,43.86342439892262,38.948684188300895,38.18376618407357,6.324555320336759,5.656854249492381,10.04987562112089,10.816653826391969,20.485281229019165,14.242640614509583,37.79898953437805,31.55634891986847,6.0,4.47213595499958,13.341664064126334,10.770329614269007
1177,0.0,38.0,32.0,0.0,2.0,P,0.0,42.44997055358225,42.44997055358225,0.0,0.0,7.615773105863909,7.211102550927978,0.0,0.0,23.313708305358887,21.656854152679443,0.0,0.0,7.0,6.082762530298219,0.0
1178,60.5,61.5,44.0,52.5,4.0,P,42.42640687119285,41.72529209005013,41.773197148410844,38.897300677553446,10.770329614269007,9.055385138137417,7.615773105863909,8.94427190999916,30.38477599620819,31.55634891986847,25.313708305358887,27.55634891986847,9.486832980505138,10.44030650891055,8.06225774829855,9.219544457292887
1179,27.0,13.5,83.0,64.0,4.0,P,44.553338819890925,43.86342439892262,38.948684188300895,38.897300677553446,6.324555320336759,5.656854249492381,10.04987562112089,10.816653826391969,20.485281229019165,14.242640614509583,37.79898953437805,30.97056245803833,6.0,4.47213595499958,13.341664064126334,10.770329614269007
1180,0.0,51.0,43.5,0.0,2.0,P,0.0,41.773197148410844,41.72529209005013,0.0,0.0,9.055385138137417,8.54400374531753,0.0,0.0,28.14213538169861,25.899494767189026,0.0,0.0,8.06225774829855,7.0,0.0
1181,72.5,40.5,65.0,66.5,4.0,P,42.42640687119285,38.2099463490856,41.72529209005013,38.897300677553446,11.40175425099138,8.06225774829855,10.04987562112089,11.40175425099138,33.21320307254791,31.071067690849304,29.79898953437805,33.55634891986847,10.04987562112089,10.04987562112089,9.055385138137417,11.180339887498949
1182,30.5,21.5,86.0,69.0,4.0,P,44.553338819890925,43.86342439892262,38.948684188300895,38.18376618407357,6.324555320336759,7.0710678118654755,10.198039027185569,10.816653826391969,21.071067690849304,18.242640614509583,37.79898953437805,32.14213538169861,6.082762530298219,5.385164807134504,13.341664064126334,10.770329614269007
1183,0.0,43.0,34.0,0.0,2.0,P,0.0,42.44997055358225,41.773197148410844,0.0,0.0,8.246211251235321,7.615773105863909,0.0,0.0,25.313708305358887,22.485281229019165,0.0,0.0,7.0710678118654755,6.0,0.0
1184,73.5,68.0,56.5,54.5,4.0,P,42.42640687119285,40.311288741492746,41.773197148410844,38.897300677553446,11.704699910719626,9.219544457292887,9.219544457292887,10.0,35.21320307254791,46.97056245803833,29.55634891986847,28.727921843528748,11.180339887498949,15.297058540778355,9.055385138137417,9.219544457292887
1185,20.5,17.0,78.0,66.5,4.0,P,44.553338819890925,43.18564576337837,38.948684188300895,38.897300677553446,5.0,5.830951894845301,9.219544457292887,10.44030650891055,18.242640614509583,15.656854152679443,37.79898953437805,32.38477599620819,6.082762530298219,4.0,13.341664064126334,10.44030650891055
1186,0.0,59.0,46.0,0.0,2.0,P,0.0,41.72529209005013,42.44997055358225,0.0,0.0,9.219544457292887,8.54400374531753,0.0,0.0,28.97056245803833,27.313708305358887,0.0,0.0,9.055385138137417,8.0,0.0
1187,74.5,64.5,57.0,63.0,4.0,P,41.72529209005013,39.59797974644666,41.773197148410844,38.897300677553446,12.083045973594572,11.0,9.219544457292887,10.63014581273465,34.38477599620819,60.38477599620819,28.97056245803833,32.14213538169861,10.44030650891055,16.278820596099706,9.055385138137417,11.180339887498949
1188,20.5,20.0,79.0,79.0,4.0,P,44.553338819890925,43.18564576337837,38.948684188300895,38.897300677553446,5.0990195135927845,7.211102550927978,10.44030650891055,10.770329614269007,18.242640614509583,19.656854152679443,37.79898953437805,35.79898953437805,5.0,5.0990195135927845,13.341664064126334,12.36931687685298
1189,0.0,57.5,49.0,0.0,2.0,P,0.0,41.72529209005013,42.44997055358225,0.0,0.0,10.04987562112089,8.54400374531753,0.0,0.0,29.55634891986847,26.14213538169861,0.0,0.0,8.0,8.0,0.0
1190,69.5,43.0,57.5,60.5,4.0,P,41.72529209005013,37.48332962798263,41.773197148410844,38.897300677553446,11.704699910719626,8.06225774829855,9.219544457292887,10.63014581273465,34.38477599620819,32.485281229019165,28.38477599620819,30.727921843528748,10.198039027185569,11.180339887498949,9.055385138137417,10.04987562112089
1191,20.5,17.5,82.0,73.0,4.0,P,44.553338819890925,43.86342439892262,38.948684188300895,38.18376618407357,5.656854249492381,6.4031242374328485,10.198039027185569,10.816653826391969,18.242640614509583,16.242640614509583,37.79898953437805,32.97056245803833,6.082762530298219,4.47213595499958,13.341664064126334,11.40175425099138
1192,27.0,16.0,0.0,0.0,2.0,P,45.254833995939045,44.553338819890925,0.0,0.0,6.082762530298219,6.4031242374328485,0.0,0.0,20.485281229019165,15.656854152679443,0.0,0.0,6.324555320336759,4.47213595499958,0.0,0.0
1193,0.0,78.5,0.0,0.0,1.0,P,0.0,41.036569057366385,0.0,0.0,0.0,11.045361017187261,0.0,0.0,0.0,35.21320307254791,0.0,0.0,0.0,11.180339887498949,0.0,0.0
1194,35.5,0.0,0.0,0.0,1.0,P,43.840620433565945,0.0,0.0,0.0,7.0710678118654755,0.0,0.0,0.0,22.727921843528748,0.0,0.0,0.0,7.280109889280518,0.0,0.0,0.0
1195,27.5,19.5,0.0,0.0,2.0,P,44.553338819890925,44.553338819890925,0.0,0.0,6.0,7.810249675906654,0.0,0.0,19.899494767189026,19.071067690849304,0.0,0.0,6.324555320336759,6.4031242374328485,0.0,0.0
1196,0.0,74.5,0.0,0.0,1.0,P,0.0,41.036569057366385,0.0,0.0,0.0,11.045361017187261,0.0,0.0,0.0,33.21320307254791,0.0,0.0,0.0,10.04987562112089,0.0,0.0
1197,38.0,0.0,0.0,0.0,1.0,P,43.840620433565945,0.0,0.0,0.0,7.280109889280518,0.0,0.0,0.0,23.313708305358887,0.0,0.0,0.0,7.0710678118654755,0.0,0.0,0.0
1198,23.5,14.0,0.0,0.0,2.0,P,45.27692569068709,45.254833995939045,0.0,0.0,6.0,6.4031242374328485,0.0,0.0,19.071067690849304,15.656854152679443,0.0,0.0,5.830951894845301,5.385164807134504,0.0,0.0
1199,0.0,72.5,0.0,0.0,1.0,P,0.0,41.036569057366385,0.0,0.0,0.0,10.198039027185569,0.0,0.0,0.0,33.55634891986847,0.0,0.0,0.0,10.04987562112089,0.0,0.0
1200,33.5,0.0,0.0,0.0,1.0,P,44.553338819890925,0.0,0.0,0.0,7.0710678118654755,0.0,0.0,0.0,23.071067690849304,0.0,0.0,0.0,6.082762530298219,0.0,0.0,0.0
1201,23.5,14.5,0.0,0.0,2.0,P,45.27692569068709,45.254833995939045,0.0,0.0,6.0,6.4031242374328485,0.0,0.0,19.071067690849304,16.242640614509583,0.0,0.0,5.830951894845301,5.385164807134504,0.0,0.0
1202,0.0,75.5,0.0,0.0,1.0,P,0.0,41.036569057366385,0.0,0.0,0.0,11.045361017187261,0.0,0.0,0.0,34.38477599620819,0.0,0.0,0.0,10.44030650891055,0.0,0.0
1203,31.5,0.0,0.0,0.0,1.0,P,44.553338819890925,0.0,0.0,0.0,7.280109889280518,0.0,0.0,0.0,21.899494767189026,0.0,0.0,0.0,6.082762530298219,0.0,0.0,0.0
1204,28.5,17.0,0.0,0.0,2.0,P,45.27692569068709,44.553338819890925,0.0,0.0,7.0,7.0710678118654755,0.0,0.0,21.899494767189026,17.656854152679443,0.0,0.0,6.324555320336759,5.830951894845301,0.0,0.0
1205,0.0,82.0,0.0,0.0,1.0,P,0.0,41.036569057366385,0.0,0.0,0.0,11.045361017187261,0.0,0.0,0.0,34.62741661071777,0.0,0.0,0.0,11.045361017187261,0.0,0.0
1206,35.5,0.0,0.0,0.0,1.0,P,43.840620433565945,0.0,0.0,0.0,7.280109889280518,0.0,0.0,0.0,23.899494767189026,0.0,0.0,0.0,7.0710678118654755,0.0,0.0,0.0
1207,0.0,8.0,21.5,52.5,3.0,P,0.0,45.254833995939045,43.86342439892262,41.72529209005013,0.0,4.242640687119285,6.4031242374328485,8.246211251235321,0.0,10.828427076339722,18.242640614509583,26.727921843528748,0.0,3.1622776601683795,6.082762530298219,8.06225774829855
1208,42.5,31.5,97.0,57.0,4.0,P,38.18376618407357,41.036569057366385,38.948684188300895,38.897300677553446,8.54400374531753,7.0,13.038404810405298,10.295630140987,25.899494767189026,21.899494767189026,39.455843687057495,29.313708305358887,7.0,6.324555320336759,12.649110640673518,8.0
1209,0.0,31.5,29.0,106.0,3.0,P,0.0,43.86342439892262,42.44997055358225,37.48332962798263,0.0,8.94427190999916,7.211102550927978,14.560219778561036,0.0,23.899494767189026,20.485281229019165,43.455843687057495,0.0,7.211102550927978,6.0,13.038404810405298
1210,0.0,4.0,30.5,49.0,3.0,P,0.0,45.27692569068709,42.44997055358225,41.012193308819754,0.0,2.8284271247461903,7.211102550927978,8.54400374531753,0.0,8.0,21.071067690849304,26.14213538169861,0.0,2.0,6.324555320336759,8.0
1211,35.5,34.0,91.5,55.5,4.0,P,38.18376618407357,41.036569057366385,38.948684188300895,39.59797974644666,8.54400374531753,7.280109889280518,11.0,10.770329614269007,24.242640614509583,22.485281229019165,37.21320307254791,28.727921843528748,5.0990195135927845,6.082762530298219,12.649110640673518,7.0710678118654755
1212,0.0,30.0,24.0,103.5,3.0,P,0.0,43.86342439892262,42.44997055358225,37.48332962798263,0.0,8.94427190999916,6.708203932499369,14.560219778561036,0.0,23.313708305358887,19.656854152679443,44.041630148887634,0.0,6.708203932499369,5.385164807134504,13.152946437965905
1213,28.5,16.0,0.0,0.0,2.0,P,45.27692569068709,44.553338819890925,0.0,0.0,7.0,7.0710678118654755,0.0,0.0,21.899494767189026,17.656854152679443,0.0,0.0,6.324555320336759,5.830951894845301,0.0,0.0
1214,0.0,82.0,0.0,0.0,1.0,P,0.0,41.036569057366385,0.0,0.0,0.0,11.045361017187261,0.0,0.0,0.0,34.62741661071777,0.0,0.0,0.0,11.045361017187261,0.0,0.0
1215,35.5,0.0,0.0,0.0,1.0,P,43.840620433565945,0.0,0.0,0.0,7.280109889280518,0.0,0.0,0.0,23.899494767189026,0.0,0.0,0.0,7.0710678118654755,0.0,0.0,0.0
1216,0.0,0.0,23.5,51.0,2.0,P,0.0,0.0,43.18564576337837,41.012193308819754,0.0,0.0,6.4031242374328485,8.54400374531753,0.0,0.0,18.242640614509583,27.313708305358887,0.0,0.0,5.0,8.0
1217,37.5,29.0,93.0,53.0,4.0,P,38.18376618407357,41.72529209005013,38.948684188300895,38.897300677553446,8.54400374531753,6.324555320336759,12.041594578792296,10.295630140987,25.071067690849304,20.485281229019165,38.62741661071777,28.485281229019165,6.324555320336759,6.082762530298219,12.649110640673518,7.0710678118654755
1218,0.0,29.0,29.0,104.0,3.0,P,0.0,43.86342439892262,42.44997055358225,37.48332962798263,0.0,8.06225774829855,6.708203932499369,14.560219778561036,0.0,21.313708305358887,20.485281229019165,43.455843687057495,0.0,6.708203932499369,6.0,13.152946437965905
1219,0.0,0.0,26.0,53.0,2.0,P,0.0,0.0,42.44997055358225,41.012193308819754,0.0,0.0,7.211102550927978,9.219544457292887,0.0,0.0,19.656854152679443,28.14213538169861,0.0,0.0,5.0,8.0
1220,37.0,33.0,97.0,57.0,4.0,P,38.18376618407357,41.036569057366385,38.948684188300895,38.897300677553446,8.246211251235321,7.280109889280518,12.041594578792296,10.816653826391969,24.485281229019165,22.485281229019165,39.455843687057495,29.313708305358887,6.0,6.708203932499369,13.341664064126334,8.0
1221,0.0,25.0,29.5,111.0,3.0,P,0.0,43.139309220245984,42.44997055358225,36.796738985948195,0.0,8.06225774829855,6.708203932499369,14.866068747318506,0.0,20.485281229019165,21.071067690849304,45.455843687057495,0.0,6.4031242374328485,6.082762530298219,14.317821063276353
1222,0.0,0.0,25.5,53.5,2.0,P,0.0,0.0,43.139309220245984,41.012193308819754,0.0,0.0,6.4031242374328485,9.219544457292887,0.0,0.0,19.071067690849304,27.55634891986847,0.0,0.0,6.082762530298219,8.246211251235321
1223,43.0,31.5,97.0,59.5,4.0,P,38.18376618407357,41.773197148410844,39.6232255123179,39.59797974644666,9.219544457292887,8.0,12.165525060596439,11.180339887498949,26.485281229019165,23.071067690849304,39.455843687057495,30.727921843528748,6.082762530298219,5.0990195135927845,13.341664064126334,8.0
1224,0.0,25.0,21.0,104.0,3.0,P,0.0,43.18564576337837,42.44997055358225,36.76955262170047,0.0,8.06225774829855,5.830951894845301,14.866068747318506,0.0,20.485281229019165,17.656854152679443,43.455843687057495,0.0,6.4031242374328485,5.0990195135927845,13.341664064126334
1225,0.0,0.0,28.5,55.0,2.0,P,0.0,0.0,43.18564576337837,41.012193308819754,0.0,0.0,6.708203932499369,9.219544457292887,0.0,0.0,19.899494767189026,28.97056245803833,0.0,0.0,6.082762530298219,9.055385138137417
1226,38.5,28.5,92.5,57.5,4.0,P,38.18376618407357,41.036569057366385,38.948684188300895,38.897300677553446,8.54400374531753,7.0710678118654755,11.0,10.816653826391969,25.071067690849304,22.242640614509583,37.21320307254791,29.899494767189026,6.324555320336759,5.0990195135927845,12.649110640673518,8.0
1227,0.0,32.0,24.0,100.5,3.0,P,0.0,43.86342439892262,41.773197148410844,37.48332962798263,0.0,8.94427190999916,7.211102550927978,14.317821063276353,0.0,23.313708305358887,20.82842707633972,43.21320307254791,0.0,7.211102550927978,5.0990195135927845,13.152946437965905
1228,58.5,0.0,0.0,0.0,1.0,P,44.553338819890925,0.0,0.0,0.0,9.219544457292887,0.0,0.0,0.0,30.727921843528748,0.0,0.0,0.0,9.219544457292887,0.0,0.0,0.0
1229,0.0,118.5,0.0,0.0,1.0,P,0.0,39.59797974644666,0.0,0.0,0.0,12.041594578792296,0.0,0.0,0.0,47.69848430156708,0.0,0.0,0.0,17.029386365926403,0.0,0.0
1230,10.0,0.0,0.0,0.0,1.0,P,45.967379738244816,0.0,0.0,0.0,3.1622776601683795,0.0,0.0,0.0,12.828427076339722,0.0,0.0,0.0,4.123105625617661,0.0,0.0,0.0
1231,34.0,0.0,0.0,0.0,1.0,P,43.86342439892262,0.0,0.0,0.0,8.246211251235321,0.0,0.0,0.0,27.313708305358887,0.0,0.0,0.0,6.708203932499369,0.0,0.0,0.0
1232,0.0,11.5,4.0,0.0,2.0,P,0.0,43.18564576337837,43.139309220245984,0.0,0.0,5.0,2.8284271247461903,0.0,0.0,13.41421353816986,8.0,0.0,0.0,3.1622776601683795,2.0,0.0
1233,0.0,10.0,0.0,0.0,1.0,P,0.0,45.27692569068709,0.0,0.0,0.0,5.0,0.0,0.0,0.0,12.828427076339722,0.0,0.0,0.0,4.123105625617661,0.0,0.0
1234,42.0,40.5,13.0,0.0,3.0,P,43.840620433565945,43.18564576337837,44.553338819890925,0.0,8.246211251235321,8.06225774829855,5.385164807134504,0.0,26.485281229019165,25.899494767189026,14.828427076339722,0.0,7.0710678118654755,8.0,3.605551275463989,0.0
1235,0.0,36.5,24.0,28.5,3.0,P,0.0,43.139309220245984,43.18564576337837,41.72529209005013,0.0,8.06225774829855,7.211102550927978,7.0710678118654755,0.0,24.727921843528748,21.656854152679443,22.242640614509583,0.0,8.06225774829855,8.0,7.0
1236,0.0,51.0,12.0,13.5,3.0,P,0.0,42.44997055358225,43.93176527297759,42.42640687119285,0.0,8.602325267042627,5.830951894845301,5.0990195135927845,0.0,28.14213538169861,14.828427076339722,20.242640614509583,0.0,10.0,5.0990195135927845,6.708203932499369
1237,23.5,4.0,11.0,6.0,4.0,P,45.254833995939045,43.93176527297759,43.18564576337837,42.44997055358225,5.0,2.8284271247461903,5.830951894845301,3.605551275463989,19.071067690849304,8.0,14.828427076339722,10.0,6.082762530298219,2.0,5.0990195135927845,3.0
1238,22.5,0.0,0.0,8.0,2.0,P,45.254833995939045,0.0,0.0,43.139309220245984,5.0,0.0,0.0,3.1622776601683795,21.071067690849304,0.0,0.0,10.828427076339722,7.280109889280518,0.0,0.0,3.1622776601683795
1239,0.0,6.0,0.0,15.0,2.0,P,0.0,43.93176527297759,0.0,43.139309220245984,0.0,3.605551275463989,0.0,5.0,0.0,10.0,0.0,17.656854152679443,0.0,2.0,0.0,5.830951894845301
1240,36.0,29.0,27.5,0.0,3.0,P,44.553338819890925,42.44997055358225,41.773197148410844,0.0,7.280109889280518,7.615773105863909,5.830951894845301,0.0,24.485281229019165,22.485281229019165,21.071067690849304,0.0,7.280109889280518,6.082762530298219,7.0,0.0
1241,4.0,0.0,0.0,23.0,2.0,P,45.27692569068709,0.0,0.0,41.72529209005013,2.8284271247461903,0.0,0.0,7.0710678118654755,8.0,0.0,0.0,20.485281229019165,2.0,0.0,0.0,5.385164807134504
1242,21.0,0.0,29.0,18.5,3.0,P,45.967379738244816,0.0,43.18564576337837,42.42640687119285,6.0,0.0,6.708203932499369,5.0,21.656854152679443,0.0,22.485281229019165,17.071067690849304,6.708203932499369,0.0,7.280109889280518,5.830951894845301
1243,0.0,0.0,0.0,13.5,1.0,P,0.0,0.0,0.0,42.42640687119285,0.0,0.0,0.0,4.123105625617661,0.0,0.0,0.0,14.242640614509583,0.0,0.0,0.0,4.123105625617661
1244,0.0,21.0,20.5,10.5,3.0,P,0.0,43.139309220245984,42.5205832509386,42.42640687119285,0.0,7.0710678118654755,4.47213595499958,3.605551275463989,0.0,18.485281229019165,18.242640614509583,13.41421353816986,0.0,6.324555320336759,6.0,4.0
1245,125.5,44.0,0.0,8.0,3.0,P,40.311288741492746,42.44997055358225,0.0,43.139309220245984,15.811388300841896,8.06225774829855,0.0,3.1622776601683795,48.5269113779068,25.313708305358887,0.0,10.828427076339722,16.278820596099706,8.06225774829855,0.0,3.1622776601683795
1246,18.0,4.0,0.0,0.0,2.0,P,45.967379738244816,44.598206241955516,0.0,0.0,6.0,2.8284271247461903,0.0,0.0,21.656854152679443,8.0,0.0,0.0,6.708203932499369,2.0,0.0,0.0
1247,126.5,40.0,0.0,0.0,2.0,P,40.311288741492746,42.44997055358225,0.0,0.0,15.811388300841896,8.06225774829855,0.0,0.0,48.5269113779068,25.313708305358887,0.0,0.0,16.278820596099706,8.06225774829855,0.0,0.0
1248,6.0,8.0,0.0,0.0,2.0,P,45.27692569068709,44.598206241955516,0.0,0.0,3.605551275463989,4.242640687119285,0.0,0.0,10.0,10.828427076339722,0.0,0.0,2.0,3.1622776601683795,0.0,0.0
1249,54.0,33.5,38.0,16.0,4.0,P,43.840620433565945,43.18564576337837,42.44997055358225,43.139309220245984,8.246211251235321,8.06225774829855,8.06225774829855,4.123105625617661,28.97056245803833,23.899494767189026,23.313708305358887,15.656854152679443,10.0,7.615773105863909,7.0710678118654755,5.385164807134504
1250,31.5,0.0,39.5,0.0,2.0,P,43.139309220245984,0.0,42.44997055358225,0.0,7.280109889280518,0.0,8.246211251235321,0.0,21.899494767189026,0.0,27.899494767189026,0.0,6.0,0.0,8.0,0.0
1251,45.0,0.0,16.0,8.0,3.0,P,43.840620433565945,0.0,44.553338819890925,43.139309220245984,8.246211251235321,0.0,7.0710678118654755,3.1622776601683795,26.485281229019165,0.0,16.485281229019165,10.828427076339722,7.0710678118654755,0.0,5.830951894845301,3.1622776601683795
1252,4.0,34.5,35.5,15.0,4.0,P,45.27692569068709,42.44997055358225,41.773197148410844,42.42640687119285,2.8284271247461903,8.06225774829855,8.06225774829855,4.123105625617661,8.0,23.899494767189026,25.071067690849304,16.82842707633972,2.0,7.280109889280518,6.082762530298219,5.385164807134504
1253,0.0,4.0,4.0,0.0,2.0,P,0.0,43.840620433565945,43.139309220245984,0.0,0.0,2.8284271247461903,2.8284271247461903,0.0,0.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0
1254,0.0,0.0,4.0,0.0,1.0,P,0.0,0.0,43.840620433565945,0.0,0.0,0.0,2.8284271247461903,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0
1255,30.5,0.0,11.0,27.0,3.0,P,44.553338819890925,0.0,44.598206241955516,42.42640687119285,6.0,0.0,5.0,5.0990195135927845,21.899494767189026,0.0,12.828427076339722,20.485281229019165,7.280109889280518,0.0,4.123105625617661,7.280109889280518
1256,38.5,4.0,0.0,0.0,2.0,P,39.59797974644666,43.86342439892262,0.0,0.0,9.899494936611665,2.8284271247461903,0.0,0.0,27.071067690849304,8.0,0.0,0.0,8.246211251235321,2.0,0.0,0.0
1257,168.5,181.5,135.0,150.0,4.0,P,40.311288741492746,38.2099463490856,40.36087214122113,37.48332962798263,18.24828759089466,19.026297590440446,14.0,16.492422502470642,59.840619683265686,61.012192606925964,45.94112491607666,49.94112491607666,19.026297590440446,18.027756377319946,16.1245154965971,16.0312195418814
1258,164.5,175.0,139.0,150.5,4.0,P,40.311288741492746,38.897300677553446,40.36087214122113,38.18376618407357,18.24828759089466,19.0,16.0,17.46424919657298,57.012192606925964,59.94112491607666,49.94112491607666,51.35533845424652,18.110770276274835,18.24828759089466,16.1245154965971,16.1245154965971
