blobs,totalWhitePixels,distanceQ1,areaQ1,perimeterQ1,verticalDiagQ1,horizontalDiagQ1,solidity1,distanceQ2,areaQ2,perimeterQ2,verticalDiagQ2,horizontalDiagQ2,solidity2,distanceQ3,areaQ3,perimeterQ3,verticalDiagQ3,horizontalDiagQ3,solidity3,distanceQ4,areaQ4,perimeterQ4,verticalDiagQ4,horizontalDiagQ4,solidity4,diagnostic
2.0,102.0,46.69047011971501,20.0,19.656854152679443,6.708203932499369,5.0,0.8695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.139309220245984,50.0,30.97056257724762,10.44030650891055,9.055385138137417,0.8547008547008547,0.0
1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,44.553338819890925,35.0,25.313708186149597,8.06225774829855,9.433981132056603,0.8860759493670886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,59.0,46.66904755831214,15.0,23.656854152679443,8.06225774829855,6.324555320336759,0.6122448979591837,0.0,0.0,0.0,0.0,0.0,0.0,45.27692569068709,15.0,16.82842707633972,5.385164807134504,6.4031242374328485,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,45.27692569068709,32.5,25.899494767189026,8.602325267042627,10.0,0.8441558441558441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,405.0,44.553338819890925,76.0,34.14213538169861,10.44030650891055,10.44030650891055,0.95,44.553338819890925,76.5,33.55634880065918,10.04987562112089,11.661903789690601,0.95625,43.18564576337837,72.5,34.38477611541748,11.045361017187261,11.180339887498949,0.9235668789808917,41.72529209005013,95.5,38.041630268096924,12.165525060596439,12.041594578792296,0.955,0.0
4.0,273.0,46.66904755831214,30.0,23.313708186149597,8.602325267042627,7.280109889280518,0.9523809523809523,43.86342439892262,63.0,30.14213538169861,9.219544457292887,10.295630140987,0.9618320610687023,44.598206241955516,48.0,28.14213526248932,9.486832980505138,10.63014581273465,0.9320388349514563,43.139309220245984,63.0,30.97056245803833,9.219544457292887,10.0,0.9618320610687023,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,314.0,46.69047011971501,41.0,28.14213538169861,9.433981132056603,9.055385138137417,0.9111111111111111,43.86342439892262,73.0,33.79898917675018,10.44030650891055,11.704699910719626,0.9299363057324841,44.598206241955516,48.0,28.14213538169861,9.486832980505138,10.0,0.96,42.42640687119285,84.5,34.38477599620819,11.045361017187261,10.198039027185569,0.9883040935672515,0.0
4.0,297.0,44.553338819890925,65.0,31.313708186149597,8.54400374531753,10.198039027185569,0.9701492537313433,44.553338819890925,53.5,32.72792184352875,10.44030650891055,11.313708498984761,0.8629032258064516,45.967379738244816,26.0,22.485281229019165,6.708203932499369,8.602325267042627,0.8666666666666667,43.139309220245984,64.0,32.97056257724762,9.848857801796104,11.0,0.9142857142857143,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,296.0,46.66904755831214,38.0,26.142135500907898,8.602325267042627,9.219544457292887,0.95,44.598206241955516,64.0,30.97056221961975,9.486832980505138,11.180339887498949,0.9624060150375939,45.967379738244816,45.5,26.727921843528748,8.54400374531753,10.0,0.9680851063829787,42.44997055358225,79.5,35.55634891986847,11.045361017187261,10.0,0.9352941176470588,0.0
4.0,302.0,43.86342439892262,86.5,36.3847758769989,11.0,11.180339887498949,0.9453551912568307,44.553338819890925,57.5,31.55634868144989,10.198039027185569,10.816653826391969,0.8778625954198473,45.254833995939045,16.0,15.656854152679443,4.47213595499958,5.830951894845301,0.9696969696969697,42.42640687119285,61.5,31.55634903907776,9.848857801796104,10.0,0.9389312977099237,0.0
3.0,70.0,46.861498055439924,10.0,12.828427076339722,4.123105625617661,3.1622776601683795,0.9523809523809523,36.76955262170047,8.0,10.828427076339722,3.1622776601683795,3.1622776601683795,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.553338819890925,13.5,18.242640614509583,5.830951894845301,5.0,0.7714285714285715,0.0
2.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.139309220245984,70.0,32.97056245803833,10.04987562112089,10.44030650891055,0.9395973154362416,44.598206241955516,19.0,21.656854152679443,6.324555320336759,6.324555320336759,0.7916666666666666,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,177.0,41.012193308819754,144.5,50.870057106018066,15.524174696260024,16.492422502470642,0.8919753086419753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,45.967379738244816,21.5,21.071067690849304,7.211102550927978,8.48528137423857,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,38.897300677553446,141.5,57.69848418235779,17.029386365926403,17.0,0.7628032345013477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,476.0,41.012193308819754,159.5,52.52691113948822,16.278820596099706,17.26267650163207,0.8985915492957747,46.010868281309364,14.5,14.242640614509583,4.0,4.47213595499958,1.0,41.036569057366385,145.0,47.94112539291382,16.1245154965971,15.132745950421556,0.9354838709677419,42.44997055358225,76.5,35.55634868144989,9.219544457292887,12.36931687685298,0.9272727272727272,0.0
4.0,363.0,45.967379738244816,34.5,23.899494767189026,8.06225774829855,7.0710678118654755,0.971830985915493,44.553338819890925,52.5,31.55634868144989,9.486832980505138,10.770329614269007,0.8333333333333334,44.553338819890925,57.5,31.55634880065918,10.198039027185569,10.816653826391969,0.8984375,39.59797974644666,146.0,51.94112467765808,16.0312195418814,17.11724276862369,0.874251497005988,0.0
2.0,44.0,47.38143096192854,12.5,14.242640614509583,4.47213595499958,4.123105625617661,0.9615384615384616,45.34313619501854,8.5,11.41421353816986,3.0,3.605551275463989,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,44.553338819890925,71.5,33.55634868144989,10.04987562112089,10.770329614269007,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,101.0,46.69047011971501,19.5,18.242640614509583,6.324555320336759,4.123105625617661,0.9512195121951219,45.967379738244816,22.0,20.485281109809875,7.280109889280518,7.810249675906654,0.8979591836734694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,44.553338819890925,61.5,30.727921843528748,8.54400374531753,10.770329614269007,0.9389312977099237,44.553338819890925,25.5,21.071067571640015,6.708203932499369,7.810249675906654,0.9107142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.09772228646444,8.5,11.41421353816986,3.1622776601683795,4.242640687119285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,118.0,39.6232255123179,35.0,29.313708305358887,7.810249675906654,9.848857801796104,0.7865168539325843,45.27692569068709,11.0,12.828427076339722,4.123105625617661,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,43.840620433565945,71.5,33.55634880065918,10.04987562112089,11.180339887498949,0.934640522875817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,45.27692569068709,25.5,20.242640614509583,5.830951894845301,7.810249675906654,0.9622641509433962,45.27692569068709,44.0,26.14213526248932,8.54400374531753,10.0,0.967032967032967,44.598206241955516,8.5,11.41421353816986,3.0,3.605551275463989,1.0,1.0
4.0,338.0,45.967379738244816,36.0,24.485281229019165,8.54400374531753,6.0,0.935064935064935,44.553338819890925,63.5,31.55634880065918,9.219544457292887,10.770329614269007,0.9338235294117647,41.036569057366385,125.0,43.11269807815552,14.317821063276353,14.035668847618199,0.9689922480620154,43.840620433565945,40.5,27.899494886398315,9.486832980505138,7.0,0.9101123595505618,1.0
2.0,123.0,45.967379738244816,44.5,26.727921843528748,9.219544457292887,7.0,0.956989247311828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.139309220245984,47.5,29.899494647979736,9.486832980505138,8.0,0.8715596330275229,1.0
3.0,230.0,42.42640687119285,120.0,48.627416491508484,13.038404810405298,16.492422502470642,0.8571428571428571,45.45327270945405,25.5,19.071067690849304,5.385164807134504,6.324555320336759,1.0,45.254833995939045,29.0,24.485281109809875,8.06225774829855,9.219544457292887,0.8285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,291.0,46.010868281309364,31.0,22.485281229019165,6.324555320336759,7.0710678118654755,0.9393939393939394,44.553338819890925,68.0,32.97056233882904,10.198039027185569,11.180339887498949,0.9379310344827586,43.86342439892262,64.0,36.97056233882904,10.04987562112089,11.704699910719626,0.810126582278481,44.553338819890925,36.5,23.899494767189026,7.280109889280518,7.0,0.9733333333333334,0.0
4.0,332.0,45.254833995939045,73.0,34.97056233882904,11.0,10.04987562112089,0.906832298136646,43.840620433565945,82.5,34.38477575778961,11.180339887498949,11.180339887498949,0.9763313609467456,43.86342439892262,65.0,32.97056245803833,11.0,10.816653826391969,0.9219858156028369,44.553338819890925,34.5,25.899494647979736,8.94427190999916,7.0710678118654755,0.8846153846153846,0.0
2.0,118.0,45.254833995939045,70.5,33.55634880065918,10.44030650891055,10.0,0.9463087248322147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.93176527297759,19.5,17.071067690849304,5.385164807134504,5.0990195135927845,0.975,0.0
4.0,291.0,45.254833995939045,59.5,31.55634891986847,10.44030650891055,9.055385138137417,0.9296875,45.967379738244816,25.5,19.071067690849304,6.082762530298219,6.4031242374328485,1.0,42.42640687119285,93.5,37.21320283412933,11.045361017187261,12.36931687685298,0.9639175257731959,43.139309220245984,46.5,29.55634903907776,10.295630140987,9.055385138137417,0.8942307692307693,0.0
4.0,312.0,44.553338819890925,74.5,34.3847758769989,9.486832980505138,12.165525060596439,0.93125,43.139309220245984,79.5,34.3847758769989,10.04987562112089,11.704699910719626,0.9520958083832335,44.598206241955516,50.5,28.727921724319458,9.486832980505138,10.0,0.926605504587156,44.553338819890925,34.0,25.313708186149597,9.433981132056603,7.0710678118654755,0.918918918918919,0.0
1.0,23.0,46.75467891024384,8.0,10.828427076339722,3.1622776601683795,3.1622776601683795,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,92.0,44.553338819890925,55.0,29.313708305358887,9.219544457292887,8.0,0.9565217391304348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.598206241955516,8.0,10.828427076339722,3.1622776601683795,3.1622776601683795,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,166.0,45.967379738244816,41.0,28.485281229019165,8.54400374531753,8.06225774829855,0.8282828282828283,45.27692569068709,34.5,23.899494767189026,8.06225774829855,9.219544457292887,0.9324324324324325,46.09772228646444,11.0,12.828427076339722,4.0,4.242640687119285,1.0,45.27692569068709,20.0,18.485281109809875,6.708203932499369,5.0990195135927845,0.975609756097561,0.0
1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.840620433565945,32.5,25.899494767189026,8.246211251235321,7.0710678118654755,0.8227848101265823,0.0
1.0,27.0,45.967379738244816,13.5,14.242640614509583,4.47213595499958,4.123105625617661,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,58.0,45.254833995939045,41.5,25.899494767189026,8.94427190999916,7.0,0.9764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,45.27692569068709,26.0,24.485281229019165,8.602325267042627,9.899494936611665,0.8387096774193549,45.254833995939045,30.0,24.485281229019165,8.06225774829855,9.219544457292887,0.8450704225352113,44.598206241955516,8.5,11.41421353816986,3.0,3.605551275463989,1.0,0.0
4.0,373.0,45.27692569068709,43.5,27.899494767189026,7.211102550927978,10.04987562112089,0.9354838709677419,41.012193308819754,128.5,54.870057463645935,18.027756377319946,13.152946437965905,0.7981366459627329,44.598206241955516,48.0,27.313708305358887,9.219544457292887,9.219544457292887,0.9504950495049505,43.139309220245984,62.5,32.72792172431946,11.045361017187261,8.06225774829855,0.9191176470588235,0.0
4.0,254.0,45.967379738244816,36.5,27.071067690849304,8.54400374531753,7.0710678118654755,0.8795180722891566,45.27692569068709,34.5,23.899494647979736,7.615773105863909,9.219544457292887,0.9324324324324325,43.86342439892262,53.0,28.14213538169861,8.54400374531753,10.295630140987,0.9724770642201835,42.44997055358225,54.5,30.727921962738037,9.433981132056603,10.04987562112089,0.9316239316239316,0.0
1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,46.22769732530488,11.0,12.828427076339722,3.1622776601683795,4.123105625617661,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,159.0,45.967379738244816,51.0,28.14213526248932,8.94427190999916,9.0,0.9714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,44.553338819890925,54.0,28.97056257724762,9.848857801796104,10.816653826391969,0.9642857142857143,43.86342439892262,12.5,14.242640614509583,4.47213595499958,4.123105625617661,0.9615384615384616,0.0
4.0,346.0,46.010868281309364,46.0,30.14213538169861,9.433981132056603,10.0,0.8598130841121495,45.254833995939045,53.0,29.313708186149597,9.219544457292887,10.63014581273465,0.9380530973451328,41.036569057366385,119.5,42.041630148887634,14.142135623730951,12.36931687685298,0.9676113360323887,43.86342439892262,50.5,29.55634903907776,9.433981132056603,10.0,0.926605504587156,0.0
2.0,62.0,46.09772228646444,21.5,18.242640614509583,4.47213595499958,6.324555320336759,1.0,45.967379738244816,14.0,15.656854152679443,4.47213595499958,6.4031242374328485,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,224.0,45.967379738244816,43.0,28.14213538169861,8.94427190999916,9.055385138137417,0.9148936170212766,45.967379738244816,30.5,27.899494767189026,8.94427190999916,10.0,0.7439024390243902,44.553338819890925,58.5,31.55634868144989,8.54400374531753,11.704699910719626,0.9140625,45.27692569068709,29.0,23.313708186149597,7.211102550927978,8.06225774829855,0.9206349206349206,0.0
3.0,161.0,45.967379738244816,31.0,23.313708305358887,8.06225774829855,7.0710678118654755,0.96875,45.254833995939045,45.0,28.14213526248932,9.486832980505138,10.63014581273465,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,44.553338819890925,41.0,27.313708186149597,10.0,8.0,0.9318181818181818,0.0
2.0,71.0,46.010868281309364,21.5,18.242640614509583,4.47213595499958,6.082762530298219,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.93176527297759,22.5,19.071067571640015,5.0990195135927845,6.082762530298219,0.9574468085106383,0.0
4.0,339.0,45.967379738244816,34.5,23.899494647979736,7.615773105863909,7.0,0.971830985915493,44.553338819890925,60.5,31.55634903907776,9.848857801796104,11.661903789690601,0.9307692307692308,42.44997055358225,92.5,36.3847758769989,11.180339887498949,11.704699910719626,0.9685863874345549,42.42640687119285,84.5,37.213202714920044,12.041594578792296,11.045361017187261,0.9234972677595629,0.0
4.0,221.0,45.967379738244816,27.0,23.313708305358887,8.06225774829855,7.280109889280518,0.9473684210526315,45.254833995939045,37.0,25.313708305358887,8.94427190999916,9.899494936611665,0.9367088607594937,45.27692569068709,40.5,25.899494528770447,8.246211251235321,9.899494936611665,0.9310344827586207,43.840620433565945,51.0,29.313708186149597,9.486832980505138,8.06225774829855,0.9357798165137615,0.0
2.0,65.0,46.09772228646444,18.5,16.242640614509583,4.123105625617661,5.385164807134504,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.598206241955516,17.5,17.071067571640015,5.830951894845301,5.0,0.9722222222222222,0.0
4.0,325.0,46.69047011971501,32.5,23.899494647979736,7.211102550927978,8.06225774829855,0.9558823529411765,44.553338819890925,54.5,30.727921843528748,9.848857801796104,10.816653826391969,0.9008264462809917,42.44997055358225,92.0,36.97056233882904,11.180339887498949,11.704699910719626,0.9583333333333334,42.42640687119285,79.0,35.79898965358734,12.165525060596439,10.04987562112089,0.9294117647058824,0.0
4.0,216.0,46.69047011971501,18.0,21.656854152679443,6.708203932499369,6.082762530298219,0.7659574468085106,45.254833995939045,36.5,25.899494767189026,8.94427190999916,9.219544457292887,0.8902439024390244,45.27692569068709,29.0,22.485281109809875,8.06225774829855,9.219544457292887,0.9354838709677419,43.139309220245984,61.5,32.3847758769989,10.44030650891055,10.04987562112089,0.8913043478260869,0.0
4.0,126.0,46.010868281309364,15.5,15.41421353816986,4.123105625617661,5.0,1.0,46.010868281309364,23.0,24.485281229019165,8.06225774829855,9.899494936611665,0.7796610169491526,46.09772228646444,11.5,13.41421353816986,3.0,4.47213595499958,1.0,43.86342439892262,22.5,19.071067571640015,5.830951894845301,6.0,0.9782608695652174,0.0
4.0,333.0,46.66904755831214,30.5,25.899494767189026,8.06225774829855,8.246211251235321,0.8714285714285714,44.553338819890925,57.0,30.14213538169861,9.848857801796104,11.40175425099138,0.957983193277311,43.18564576337837,86.5,35.55634880065918,11.180339887498949,10.770329614269007,0.9664804469273743,42.42640687119285,88.0,37.79898929595947,12.0,11.0,0.9166666666666666,0.0
4.0,241.0,45.967379738244816,33.0,26.485281109809875,7.615773105863909,8.06225774829855,0.8461538461538461,45.27692569068709,38.5,25.899494767189026,8.94427190999916,9.899494936611665,0.927710843373494,44.598206241955516,42.0,27.313708305358887,9.219544457292887,9.899494936611665,0.9032258064516129,43.139309220245984,62.5,31.55634903907776,9.219544457292887,10.0,0.9541984732824428,0.0
2.0,126.0,45.254833995939045,59.5,30.727921843528748,9.486832980505138,9.055385138137417,0.952,0.0,0.0,0.0,0.0,0.0,0.0,44.553338819890925,38.0,27.313708305358887,7.615773105863909,10.295630140987,0.8636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,261.0,45.967379738244816,37.0,24.485281229019165,7.615773105863909,7.0,0.961038961038961,46.010868281309364,41.5,27.899494647979736,7.810249675906654,11.180339887498949,0.9021739130434783,43.86342439892262,72.0,32.97056245803833,11.180339887498949,10.295630140987,0.9664429530201343,43.86342439892262,50.5,29.55634903907776,9.848857801796104,9.486832980505138,0.9351851851851852,0.0
4.0,299.0,45.27692569068709,51.0,28.14213526248932,8.94427190999916,9.0,0.9714285714285714,43.840620433565945,50.5,30.727921724319458,9.055385138137417,9.848857801796104,0.8559322033898306,45.27692569068709,33.0,25.656854152679443,7.615773105863909,9.899494936611665,0.868421052631579,41.72529209005013,93.5,38.04163038730621,12.041594578792296,12.36931687685298,0.9444444444444444,0.0
1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,44.553338819890925,29.5,23.899494767189026,8.06225774829855,9.219544457292887,0.8805970149253731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,264.0,43.840620433565945,75.5,35.55634880065918,11.045361017187261,10.44030650891055,0.893491124260355,0.0,0.0,0.0,0.0,0.0,0.0,43.18564576337837,67.5,32.3847758769989,11.0,10.295630140987,0.9375,42.42640687119285,67.0,32.97056245803833,11.045361017187261,9.055385138137417,0.9241379310344827,0.0
4.0,258.0,45.967379738244816,23.0,20.485281109809875,7.615773105863909,5.0990195135927845,0.9583333333333334,43.139309220245984,63.5,29.55634880065918,9.219544457292887,9.848857801796104,0.9921875,44.553338819890925,50.5,29.899494647979736,8.246211251235321,10.295630140987,0.8782608695652174,43.139309220245984,58.5,30.38477599620819,9.219544457292887,10.0,0.9512195121951219,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,271.0,46.69047011971501,31.5,23.899494767189026,7.211102550927978,8.06225774829855,0.9402985074626866,43.86342439892262,57.5,30.727921843528748,7.615773105863909,11.180339887498949,0.9504132231404959,44.598206241955516,40.5,25.899494767189026,8.94427190999916,9.899494936611665,0.9418604651162791,42.42640687119285,73.5,31.55634880065918,10.04987562112089,9.486832980505138,1.0,0.0
3.0,221.0,44.553338819890925,73.5,33.55634868144989,10.04987562112089,10.198039027185569,0.9423076923076923,45.254833995939045,32.5,23.899494767189026,8.54400374531753,9.219544457292887,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,43.139309220245984,55.5,28.727921843528748,8.54400374531753,9.055385138137417,0.9736842105263158,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,283.0,45.967379738244816,35.5,25.899494647979736,8.06225774829855,8.0,0.8875,44.598206241955516,68.0,32.14213538169861,8.54400374531753,11.704699910719626,0.9577464788732394,45.27692569068709,48.0,28.14213538169861,9.219544457292887,9.433981132056603,0.9320388349514563,41.72529209005013,65.5,32.72792184352875,10.04987562112089,9.055385138137417,0.9290780141843972,0.0
4.0,232.0,45.27692569068709,56.0,29.313708066940308,7.615773105863909,10.198039027185569,0.9739130434782609,44.553338819890925,37.0,25.313708186149597,8.54400374531753,9.899494936611665,0.9367088607594937,45.967379738244816,16.5,16.242640614509583,4.123105625617661,6.4031242374328485,0.9705882352941176,43.139309220245984,51.0,28.14213526248932,8.94427190999916,9.055385138137417,0.9444444444444444,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,437.0,41.72529209005013,124.0,52.62741672992706,16.1245154965971,15.811388300841896,0.779874213836478,44.598206241955516,17.5,16.242640614509583,5.0,5.0,1.0,40.36087214122113,133.5,46.52691161632538,15.132745950421556,15.033296378372908,0.9238754325259516,43.139309220245984,74.5,32.38477575778961,10.198039027185569,10.198039027185569,0.9802631578947368,0.0
4.0,310.0,46.69047011971501,25.5,19.899494647979736,6.708203932499369,6.0,0.9807692307692307,44.553338819890925,39.0,27.313708305358887,8.06225774829855,10.295630140987,0.8764044943820225,43.86342439892262,51.0,30.14213538169861,9.219544457292887,10.295630140987,0.864406779661017,39.59797974644666,124.5,47.698485136032104,15.132745950421556,15.524174696260024,0.8767605633802817,0.0
2.0,179.0,42.44997055358225,117.5,46.870057106018066,12.041594578792296,16.492422502470642,0.8768656716417911,0.0,0.0,0.0,0.0,0.0,0.0,45.27692569068709,23.5,19.899494647979736,7.211102550927978,8.48528137423857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,250.0,46.010868281309364,14.5,15.41421353816986,3.1622776601683795,5.385164807134504,1.0,43.139309220245984,60.5,30.727921724319458,10.0,9.433981132056603,0.952755905511811,43.18564576337837,57.0,43.79898941516876,11.045361017187261,11.40175425099138,0.6785714285714286,43.840620433565945,27.5,21.899494767189026,7.280109889280518,6.082762530298219,0.9322033898305084,0.0
4.0,264.0,45.254833995939045,45.0,27.313708186149597,8.246211251235321,8.0,0.967741935483871,43.840620433565945,66.0,32.97056233882904,10.44030650891055,11.180339887498949,0.9041095890410958,44.598206241955516,51.0,30.14213526248932,10.04987562112089,9.219544457292887,0.9107142857142857,43.840620433565945,36.5,25.899494647979736,8.602325267042627,8.06225774829855,0.9358974358974359,0.0
2.0,174.0,42.42640687119285,112.5,46.87005686759949,12.041594578792296,16.492422502470642,0.8458646616541353,0.0,0.0,0.0,0.0,0.0,0.0,45.254833995939045,23.5,21.899494767189026,7.211102550927978,9.219544457292887,0.8867924528301887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
