blobs,distanceQ1,areaQ1,perimeterQ1,verticalDiagQ1,horizontalDiagQ1,distanceQ2,areaQ2,perimeterQ2,verticalDiagQ2,horizontalDiagQ2,distanceQ3,areaQ3,perimeterQ3,verticalDiagQ3,horizontalDiagQ3,distanceQ4,areaQ4,perimeterQ4,verticalDiagQ4,horizontalDiagQ4,diagnostic
4.0,45.967379738244816,56.0,32.97056257724762,10.44030650891055,10.04987562112089,41.036569057366385,112.0,50.28427040576935,12.0,18.110770276274835,41.72529209005013,102.5,42.87005698680878,12.041594578792296,15.033296378372908,44.553338819890925,34.5,24.727921843528748,8.602325267042627,8.06225774829855,1.0
4.0,41.72529209005013,137.5,50.52691161632538,17.029386365926403,15.524174696260024,40.311288741492746,156.5,59.69848418235779,18.110770276274835,18.0,41.036569057366385,111.5,44.8700567483902,15.132745950421556,13.038404810405298,38.897300677553446,128.5,51.69848382472992,16.0312195418814,16.278820596099706,1.0
4.0,42.42640687119285,101.5,40.041630029678345,14.035668847618199,10.198039027185569,42.44997055358225,83.0,37.79898941516876,10.198039027185569,12.165525060596439,41.036569057366385,143.5,48.52691149711609,15.297058540778355,16.0312195418814,38.897300677553446,154.5,51.35533797740936,16.0,17.26267650163207,1.0
2.0,45.967379738244816,32.0,23.313708186149597,8.54400374531753,6.324555320336759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.72529209005013,72.0,33.79898965358734,11.180339887498949,10.0,1.0
3.0,0.0,0.0,0.0,0.0,0.0,44.553338819890925,45.0,26.97056257724762,9.486832980505138,10.0,41.72529209005013,86.5,42.041629910469055,10.04987562112089,15.033296378372908,41.72529209005013,69.5,37.21320295333862,9.486832980505138,12.165525060596439,1.0
4.0,45.254833995939045,61.0,32.97056245803833,10.44030650891055,10.0,42.44997055358225,87.5,36.38477575778961,10.198039027185569,12.165525060596439,42.42640687119285,105.0,43.455843567848206,12.041594578792296,15.0,41.72529209005013,85.0,46.62741672992706,10.198039027185569,17.11724276862369,1.0
3.0,0.0,0.0,0.0,0.0,0.0,46.09772228646444,8.5,11.41421353816986,3.0,4.242640687119285,44.553338819890925,38.5,32.3847758769989,8.602325267042627,10.770329614269007,43.86342439892262,25.0,28.485281229019165,9.219544457292887,9.219544457292887,1.0
4.0,43.840620433565945,77.0,35.79898941516876,11.045361017187261,11.180339887498949,38.897300677553446,153.5,59.35533857345581,18.110770276274835,18.0,43.86342439892262,61.5,34.38477611541748,9.486832980505138,11.40175425099138,39.59797974644666,116.0,45.455843448638916,13.0,15.524174696260024,1.0
3.0,43.18564576337837,76.0,42.627416491508484,9.486832980505138,15.524174696260024,0.0,0.0,0.0,0.0,0.0,46.010868281309364,16.0,16.485280990600586,5.830951894845301,7.0710678118654755,44.598206241955516,21.5,19.071067571640015,6.4031242374328485,6.0,1.0
4.0,45.254833995939045,52.0,32.97056245803833,9.486832980505138,10.04987562112089,45.27692569068709,31.5,24.727921843528748,8.602325267042627,10.0,44.553338819890925,35.0,36.97056233882904,9.486832980505138,10.770329614269007,43.139309220245984,45.5,28.727921962738037,9.486832980505138,8.246211251235321,1.0
4.0,46.861498055439924,10.0,12.828427076339722,3.605551275463989,4.123105625617661,43.86342439892262,70.0,35.79898965358734,10.198039027185569,12.165525060596439,44.553338819890925,50.5,26.727921843528748,7.615773105863909,9.848857801796104,41.012193308819754,99.0,39.455843567848206,12.0,13.341664064126334,1.0
4.0,45.967379738244816,32.5,25.899494767189026,8.06225774829855,8.06225774829855,44.553338819890925,27.5,21.071067571640015,6.708203932499369,7.810249675906654,44.553338819890925,37.5,31.55634880065918,7.211102550927978,11.40175425099138,44.553338819890925,24.5,21.899494767189026,7.615773105863909,6.324555320336759,1.0
4.0,41.012193308819754,153.5,51.35533928871155,17.11724276862369,16.492422502470642,38.897300677553446,179.0,59.59797942638397,18.110770276274835,19.026297590440446,40.36087214122113,138.5,45.35533905029297,15.132745950421556,15.0,38.897300677553446,138.5,45.35533905029297,15.132745950421556,15.524174696260024,1.0
3.0,45.254833995939045,50.0,32.97056245803833,10.198039027185569,9.055385138137417,0.0,0.0,0.0,0.0,0.0,44.553338819890925,46.0,30.14213538169861,8.54400374531753,10.770329614269007,41.036569057366385,84.5,48.041629910469055,11.180339887498949,16.278820596099706,1.0
3.0,45.967379738244816,42.5,31.55634868144989,10.770329614269007,9.219544457292887,45.27692569068709,39.0,30.97056245803833,8.94427190999916,10.770329614269007,0.0,0.0,0.0,0.0,0.0,41.72529209005013,78.0,38.62741672992706,11.045361017187261,12.165525060596439,1.0
4.0,42.42640687119285,119.0,50.28427076339722,14.0,16.278820596099706,41.72529209005013,102.5,48.87005698680878,18.110770276274835,11.704699910719626,44.553338819890925,47.5,28.727921843528748,8.54400374531753,10.295630140987,44.553338819890925,28.5,24.727921962738037,9.433981132056603,7.280109889280518,1.0
4.0,41.72529209005013,122.5,52.870057344436646,16.1245154965971,16.278820596099706,44.598206241955516,58.0,33.79898929595947,9.848857801796104,11.704699910719626,43.840620433565945,65.5,38.041630268096924,10.198039027185569,12.165525060596439,43.86342439892262,46.5,27.55634903907776,9.486832980505138,8.246211251235321,1.0
4.0,45.967379738244816,32.0,24.14213538169861,8.602325267042627,8.246211251235321,43.139309220245984,59.0,37.79898953437805,12.0,9.433981132056603,43.139309220245984,90.5,36.870057463645935,12.0,12.165525060596439,42.42640687119285,70.0,31.798989415168762,10.198039027185569,10.0,1.0
3.0,43.139309220245984,84.0,46.284270882606506,14.035668847618199,12.041594578792296,44.598206241955516,48.0,30.14213538169861,9.486832980505138,10.295630140987,45.254833995939045,29.0,25.313708305358887,8.54400374531753,9.219544457292887,0.0,0.0,0.0,0.0,0.0,1.0
3.0,44.598206241955516,36.0,23.313708066940308,6.0,8.246211251235321,40.311288741492746,136.0,61.11269795894623,18.110770276274835,18.0,0.0,0.0,0.0,0.0,0.0,44.553338819890925,23.0,21.313708186149597,8.06225774829855,6.324555320336759,1.0
4.0,43.840620433565945,85.0,36.62741672992706,12.041594578792296,11.180339887498949,44.598206241955516,45.0,27.313708305358887,8.602325267042627,9.848857801796104,45.967379738244816,29.0,24.485280990600586,7.615773105863909,9.899494936611665,43.840620433565945,42.5,26.72792160511017,9.219544457292887,9.055385138137417,1.0
2.0,43.840620433565945,75.0,42.627416491508484,13.038404810405298,11.045361017187261,44.553338819890925,52.0,28.97056245803833,9.486832980505138,10.295630140987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,0.0,0.0,0.0,0.0,0.0,41.036569057366385,119.0,51.112698435783386,13.038404810405298,18.027756377319946,45.27692569068709,22.5,24.242640614509583,7.211102550927978,9.219544457292887,0.0,0.0,0.0,0.0,0.0,1.0
4.0,43.840620433565945,77.5,33.21320283412933,10.198039027185569,11.045361017187261,44.68780594300866,29.0,21.313708186149597,6.324555320336759,7.0710678118654755,46.69047011971501,23.5,19.899494647979736,6.708203932499369,8.48528137423857,43.86342439892262,27.0,21.313708305358887,7.211102550927978,7.0710678118654755,1.0
4.0,43.139309220245984,75.0,47.455843806266785,10.44030650891055,16.278820596099706,44.598206241955516,44.0,29.313708305358887,8.94427190999916,10.295630140987,44.553338819890925,30.5,24.727921843528748,7.211102550927978,8.94427190999916,43.840620433565945,46.0,27.313708305358887,9.433981132056603,8.0,1.0
4.0,45.254833995939045,54.0,37.79898965358734,11.045361017187261,10.04987562112089,39.59797974644666,177.5,57.01219356060028,19.026297590440446,18.027756377319946,41.72529209005013,102.5,46.8700567483902,13.152946437965905,15.033296378372908,41.72529209005013,97.0,43.455843806266785,13.0,13.152946437965905,1.0
4.0,45.254833995939045,53.0,32.97056245803833,10.198039027185569,10.04987562112089,41.72529209005013,99.0,41.455843448638916,13.038404810405298,13.152946437965905,43.86342439892262,66.0,38.627416491508484,13.038404810405298,10.295630140987,44.553338819890925,9.0,12.828427076339722,4.123105625617661,3.0,1.0
4.0,45.967379738244816,59.5,30.38477599620819,9.848857801796104,10.04987562112089,45.27692569068709,42.0,28.14213514328003,10.198039027185569,9.899494936611665,41.72529209005013,117.0,50.284271001815796,16.0312195418814,15.0,41.72529209005013,84.5,35.21320295333862,10.04987562112089,12.165525060596439,1.0
4.0,45.27692569068709,69.0,35.79898965358734,9.486832980505138,12.041594578792296,40.311288741492746,140.0,63.11269783973694,18.110770276274835,19.026297590440446,41.036569057366385,109.0,44.28427064418793,15.132745950421556,13.038404810405298,40.311288741492746,123.0,51.1126983165741,15.033296378372908,16.278820596099706,1.0
3.0,45.967379738244816,43.0,26.97056245803833,8.94427190999916,9.219544457292887,43.139309220245984,74.0,33.79898953437805,11.045361017187261,10.770329614269007,44.553338819890925,48.0,30.14213526248932,8.246211251235321,10.44030650891055,0.0,0.0,0.0,0.0,0.0,1.0
4.0,42.42640687119285,125.0,45.112698435783386,14.0,15.297058540778355,43.86342439892262,59.0,30.97056245803833,8.94427190999916,11.704699910719626,45.254833995939045,32.5,23.899494647979736,6.708203932499369,9.433981132056603,44.68780594300866,11.0,12.828427076339722,4.123105625617661,3.605551275463989,1.0
4.0,43.840620433565945,75.5,35.21320295333862,11.180339887498949,11.0,42.44997055358225,78.5,40.041630148887634,10.198039027185569,14.035668847618199,43.18564576337837,69.0,35.79898941516876,12.0,9.848857801796104,41.012193308819754,94.0,37.455843925476074,13.0,11.180339887498949,1.0
4.0,45.254833995939045,49.0,28.97056257724762,9.486832980505138,9.219544457292887,45.27692569068709,24.0,22.485281109809875,7.211102550927978,8.602325267042627,45.967379738244816,26.0,23.313708186149597,7.211102550927978,9.433981132056603,44.598206241955516,16.0,15.656854152679443,5.385164807134504,4.123105625617661,1.0
4.0,44.553338819890925,59.5,39.21320295333862,9.848857801796104,12.165525060596439,43.93176527297759,55.0,35.79898917675018,10.0,12.165525060596439,43.139309220245984,70.0,35.79898953437805,11.0,11.180339887498949,41.72529209005013,54.5,39.21320307254791,8.94427190999916,13.152946437965905,1.0
4.0,45.254833995939045,59.5,34.38477611541748,10.44030650891055,10.04987562112089,42.42640687119285,101.5,46.8700567483902,16.0,12.36931687685298,42.44997055358225,80.5,34.38477575778961,10.04987562112089,11.180339887498949,41.72529209005013,70.5,33.21320307254791,10.44030650891055,11.045361017187261,1.0
4.0,41.72529209005013,146.5,49.35533881187439,16.1245154965971,16.492422502470642,45.254833995939045,29.5,21.071067571640015,7.0710678118654755,7.810249675906654,43.139309220245984,75.5,37.21320331096649,11.045361017187261,12.165525060596439,44.553338819890925,22.0,28.485281229019165,9.433981132056603,8.54400374531753,1.0
4.0,45.967379738244816,41.0,28.142135500907898,8.94427190999916,9.055385138137417,45.967379738244816,42.5,26.72792160511017,8.54400374531753,10.0,43.18564576337837,78.0,35.79898929595947,11.180339887498949,11.704699910719626,41.72529209005013,81.5,35.21320307254791,11.045361017187261,11.180339887498949,1.0
3.0,41.72529209005013,143.5,54.52691185474396,17.11724276862369,16.492422502470642,0.0,0.0,0.0,0.0,0.0,40.36087214122113,132.0,45.94112491607666,15.132745950421556,15.0,40.311288741492746,111.0,43.455843687057495,12.0,15.524174696260024,1.0
3.0,0.0,0.0,0.0,0.0,0.0,43.86342439892262,64.0,33.79898941516876,8.54400374531753,12.165525060596439,41.036569057366385,86.0,42.97056233882904,14.317821063276353,11.045361017187261,38.897300677553446,145.5,49.35533809661865,16.0312195418814,16.278820596099706,1.0
3.0,45.967379738244816,31.0,24.142135500907898,8.602325267042627,8.246211251235321,44.598206241955516,10.0,12.828427076339722,4.123105625617661,3.1622776601683795,0.0,0.0,0.0,0.0,0.0,43.86342439892262,40.5,31.55634903907776,10.44030650891055,8.06225774829855,1.0
3.0,40.311288741492746,122.0,45.455843925476074,13.92838827718412,15.524174696260024,43.139309220245984,52.5,28.727921843528748,9.486832980505138,10.0,43.18564576337837,78.0,35.79898953437805,11.045361017187261,11.40175425099138,0.0,0.0,0.0,0.0,0.0,1.0
4.0,43.840620433565945,76.0,33.79898953437805,10.04987562112089,11.045361017187261,39.6232255123179,146.5,60.52691066265106,18.0,18.027756377319946,42.42640687119285,98.0,40.62741661071777,12.0,13.038404810405298,43.139309220245984,53.5,35.21320307254791,10.44030650891055,10.04987562112089,1.0
4.0,47.38143096192854,23.0,29.656854152679443,9.433981132056603,8.246211251235321,45.27692569068709,42.0,27.313708305358887,8.246211251235321,10.63014581273465,45.34313619501854,32.5,24.727921843528748,8.94427190999916,9.899494936611665,44.598206241955516,21.5,27.071067690849304,9.219544457292887,8.246211251235321,0.0
2.0,46.010868281309364,42.0,28.14213538169861,8.602325267042627,10.0,45.27692569068709,34.5,26.727921962738037,9.433981132056603,10.63014581273465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,45.967379738244816,38.0,26.14213538169861,9.486832980505138,7.0710678118654755,44.68780594300866,17.0,15.656854152679443,4.47213595499958,5.0990195135927845,45.967379738244816,29.0,23.313708186149597,7.211102550927978,9.433981132056603,44.598206241955516,17.0,15.656854152679443,5.0990195135927845,4.47213595499958,0.0
3.0,46.75467891024384,28.5,21.071067571640015,5.830951894845301,7.280109889280518,45.27692569068709,51.5,31.55634903907776,9.848857801796104,11.180339887498949,45.254833995939045,27.0,21.313708305358887,7.211102550927978,8.602325267042627,0.0,0.0,0.0,0.0,0.0,0.0
4.0,46.66904755831214,34.0,26.14213526248932,9.219544457292887,9.219544457292887,44.68780594300866,17.0,15.656854152679443,4.47213595499958,5.0990195135927845,46.010868281309364,17.5,16.242640614509583,5.385164807134504,6.4031242374328485,44.553338819890925,24.0,22.142135620117188,8.602325267042627,7.615773105863909,0.0
2.0,45.967379738244816,40.0,28.97056221961975,10.295630140987,9.486832980505138,44.598206241955516,45.0,28.14213538169861,8.94427190999916,10.295630140987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,46.69047011971501,8.0,10.828427076339722,3.1622776601683795,3.1622776601683795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,45.45327270945405,8.5,11.41421353816986,3.0,3.605551275463989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,44.553338819890925,43.0,27.313708186149597,9.219544457292887,7.0710678118654755,45.34313619501854,14.0,13.656854152679443,4.0,4.47213595499958,44.598206241955516,26.0,19.656854152679443,5.385164807134504,6.708203932499369,43.840620433565945,48.5,34.3847758769989,10.44030650891055,10.04987562112089,0.0
4.0,45.967379738244816,44.5,30.727921962738037,9.848857801796104,9.055385138137417,46.66904755831214,22.0,21.313708305358887,8.06225774829855,9.219544457292887,45.254833995939045,30.0,26.14213526248932,7.211102550927978,9.848857801796104,44.598206241955516,21.0,26.485281229019165,8.94427190999916,7.615773105863909,0.0
3.0,45.967379738244816,45.5,33.55634903907776,9.848857801796104,10.04987562112089,46.010868281309364,18.5,17.071067571640015,5.830951894845301,7.0710678118654755,45.27692569068709,22.5,19.071067571640015,6.708203932499369,7.810249675906654,0.0,0.0,0.0,0.0,0.0,0.0
4.0,45.254833995939045,60.0,33.79898929595947,9.848857801796104,11.0,39.6232255123179,151.0,57.11269807815552,18.027756377319946,17.0,45.27692569068709,39.5,26.727921724319458,9.219544457292887,9.899494936611665,45.254833995939045,20.0,18.485281109809875,6.708203932499369,5.0990195135927845,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.254833995939045,40.0,28.142135500907898,8.94427190999916,10.816653826391969,44.68780594300866,8.0,10.828427076339722,3.1622776601683795,3.1622776601683795,0.0
2.0,46.69047011971501,12.0,13.656854152679443,4.47213595499958,4.0,0.0,0.0,0.0,0.0,0.0,45.34313619501854,21.0,20.485281229019165,7.211102550927978,8.48528137423857,0.0,0.0,0.0,0.0,0.0,0.0
3.0,46.75467891024384,8.0,10.828427076339722,3.1622776601683795,3.1622776601683795,45.27692569068709,40.0,28.142135500907898,8.94427190999916,9.848857801796104,45.27692569068709,39.5,25.55634891986847,8.94427190999916,10.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,45.27692569068709,49.5,29.55634880065918,10.0,10.04987562112089,45.27692569068709,33.5,23.899494767189026,6.708203932499369,9.433981132056603,45.34313619501854,22.5,29.071067690849304,8.54400374531753,9.899494936611665,0.0,0.0,0.0,0.0,0.0,0.0
4.0,46.010868281309364,35.5,25.899494647979736,6.708203932499369,9.0,45.27692569068709,50.5,30.384775757789612,10.770329614269007,11.40175425099138,45.27692569068709,33.0,22.485281109809875,6.708203932499369,8.602325267042627,45.34313619501854,8.0,10.828427076339722,3.1622776601683795,3.1622776601683795,0.0
3.0,45.254833995939045,49.0,31.313708186149597,9.848857801796104,9.0,44.598206241955516,44.5,25.899494767189026,7.0710678118654755,9.433981132056603,0.0,0.0,0.0,0.0,0.0,44.553338819890925,19.5,27.071067690849304,9.219544457292887,8.246211251235321,0.0
4.0,45.967379738244816,46.5,31.55634903907776,10.44030650891055,9.219544457292887,46.66904755831214,21.0,20.485281109809875,7.211102550927978,8.48528137423857,45.254833995939045,30.0,26.14213526248932,7.211102550927978,9.848857801796104,43.840620433565945,34.0,27.313708066940308,9.848857801796104,7.280109889280518,0.0
3.0,45.967379738244816,41.0,32.97056233882904,9.848857801796104,10.198039027185569,46.010868281309364,27.5,21.899494767189026,7.211102550927978,8.602325267042627,46.010868281309364,21.5,19.071067571640015,5.830951894845301,7.810249675906654,0.0,0.0,0.0,0.0,0.0,0.0
4.0,45.967379738244816,49.0,32.14213538169861,8.54400374531753,10.04987562112089,38.897300677553446,157.0,58.76955223083496,18.110770276274835,18.0,44.598206241955516,39.0,27.313708305358887,9.486832980505138,10.63014581273465,44.553338819890925,25.5,22.727921843528748,8.602325267042627,7.615773105863909,0.0
4.0,46.69047011971501,39.0,30.142135500907898,10.63014581273465,10.198039027185569,45.27692569068709,38.5,27.55634880065918,9.848857801796104,10.63014581273465,45.967379738244816,31.0,24.142135500907898,8.602325267042627,10.0,45.27692569068709,22.0,21.313708305358887,7.810249675906654,7.280109889280518,0.0
4.0,45.967379738244816,22.0,28.485281229019165,8.602325267042627,9.219544457292887,45.967379738244816,36.5,28.727921962738037,9.433981132056603,10.816653826391969,45.34313619501854,41.0,28.142135500907898,9.486832980505138,10.63014581273465,44.553338819890925,20.0,18.485281109809875,6.708203932499369,5.0990195135927845,0.0
4.0,45.254833995939045,55.0,30.14213526248932,10.04987562112089,8.0,45.254833995939045,43.0,32.14213526248932,10.198039027185569,10.63014581273465,45.27692569068709,38.5,26.72792160511017,8.06225774829855,10.816653826391969,43.139309220245984,60.0,40.62741672992706,12.165525060596439,10.0,0.0
4.0,45.967379738244816,28.0,30.485281229019165,9.848857801796104,8.246211251235321,45.27692569068709,37.5,24.727921843528748,8.06225774829855,10.0,45.34313619501854,30.0,23.313708305358887,8.54400374531753,9.219544457292887,43.86342439892262,17.0,15.656854152679443,4.0,5.0990195135927845,0.0
2.0,45.27692569068709,25.5,20.242640614509583,4.47213595499958,7.280109889280518,45.27692569068709,37.5,27.899494767189026,8.94427190999916,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,45.27692569068709,47.0,30.97056257724762,11.045361017187261,7.0710678118654755,44.68780594300866,11.0,12.828427076339722,4.123105625617661,3.605551275463989,45.27692569068709,34.0,25.313708305358887,8.06225774829855,10.0,44.553338819890925,23.0,21.313708186149597,8.06225774829855,6.324555320336759,0.0
4.0,46.75467891024384,29.5,23.899494767189026,7.211102550927978,8.0,45.254833995939045,35.0,25.313708186149597,8.94427190999916,9.899494936611665,46.09772228646444,20.5,19.071067690849304,6.708203932499369,7.810249675906654,45.34313619501854,8.5,11.41421353816986,3.0,3.605551275463989,0.0
4.0,45.967379738244816,26.0,30.485281229019165,9.848857801796104,8.54400374531753,46.09772228646444,11.5,13.41421353816986,3.0,5.0,44.598206241955516,63.0,31.79898953437805,10.198039027185569,11.180339887498949,44.553338819890925,17.0,22.485281229019165,7.810249675906654,7.280109889280518,0.0
3.0,45.27692569068709,53.0,29.798989176750183,10.295630140987,10.198039027185569,45.254833995939045,37.0,25.313708305358887,8.54400374531753,9.219544457292887,46.010868281309364,8.0,10.828427076339722,3.1622776601683795,4.242640687119285,0.0,0.0,0.0,0.0,0.0,0.0
3.0,46.010868281309364,39.0,28.97056245803833,8.602325267042627,10.04987562112089,45.967379738244816,43.0,26.97056245803833,9.486832980505138,10.0,46.010868281309364,25.0,21.313708305358887,7.615773105863909,8.48528137423857,0.0,0.0,0.0,0.0,0.0,0.0
4.0,46.69047011971501,25.0,23.313708186149597,7.810249675906654,8.246211251235321,46.09772228646444,11.0,12.828427076339722,3.1622776601683795,4.47213595499958,44.598206241955516,58.5,31.55634903907776,9.486832980505138,11.180339887498949,45.967379738244816,12.0,13.656854152679443,4.47213595499958,4.0,0.0
3.0,45.967379738244816,56.5,30.384775757789612,10.295630140987,10.04987562112089,45.967379738244816,37.5,26.72792160511017,9.486832980505138,9.899494936611665,46.69047011971501,11.0,12.828427076339722,4.123105625617661,5.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,45.967379738244816,43.0,30.97056245803833,10.44030650891055,10.63014581273465,45.27692569068709,32.0,28.14213538169861,9.848857801796104,10.0,45.254833995939045,29.0,24.14213538169861,9.433981132056603,7.615773105863909,0.0
4.0,45.967379738244816,52.5,30.3847758769989,9.848857801796104,10.198039027185569,45.967379738244816,23.5,19.071067690849304,6.324555320336759,7.0710678118654755,45.27692569068709,28.5,21.899494767189026,7.211102550927978,9.219544457292887,45.27692569068709,19.5,27.071067690849304,9.219544457292887,8.246211251235321,0.0
3.0,46.66904755831214,32.0,27.313708305358887,8.94427190999916,8.246211251235321,45.27692569068709,41.0,24.485281109809875,7.0,8.602325267042627,45.27692569068709,13.5,14.242640614509583,4.47213595499958,5.656854249492381,0.0,0.0,0.0,0.0,0.0,0.0
4.0,46.66904755831214,34.5,27.55634891986847,10.295630140987,8.54400374531753,44.598206241955516,51.0,33.79898929595947,9.848857801796104,11.704699910719626,43.86342439892262,77.5,38.041630148887634,12.041594578792296,11.704699910719626,43.139309220245984,72.5,34.3847758769989,10.44030650891055,11.180339887498949,0.0
